Iteration,Total-Applicants-Assigned,Total-#-Houses,Disabiled-Applicants-Assigned,%-Disabiled-Applicants-Assigned,Disability-Utility,Distance-Utility,#-Blacks,#-Hispanics,#-Whites,#-Others,%-Blacks,%-Hispanics,%-Whites,%-Others
78,292,292,80,1.0,6.683723754795868,6.3546508204215435,111,42,131,8,0.4911504424778761,0.5121951219512195,0.5481171548117155,0.5333333333333333
79,292,292,68,1.0,6.852145229281093,6.243322451443941,107,48,124,13,0.5297029702970297,0.5333333333333333,0.49206349206349204,0.7222222222222222
80,292,292,59,1.0,6.830802181707593,6.291769947402681,111,48,127,6,0.5336538461538461,0.4948453608247423,0.5313807531380753,0.3333333333333333
81,292,292,84,1.0,6.967306334272058,6.185471776388472,106,44,129,13,0.5145631067961165,0.4631578947368421,0.5330578512396694,0.6842105263157895
82,292,292,69,1.0,6.95467243045566,6.3009751834608405,112,41,132,7,0.5283018867924528,0.5694444444444444,0.5076923076923077,0.3888888888888889
83,292,292,81,1.0,6.837368214000218,6.24329419095576,116,46,122,8,0.5370370370370371,0.4742268041237113,0.5191489361702127,0.5714285714285714
84,292,292,75,1.0,6.9095695018360175,6.228895036001234,111,42,129,10,0.555,0.45652173913043476,0.5180722891566265,0.47619047619047616
85,292,292,83,1.0,6.81634912745063,6.230840216038148,109,49,127,7,0.5343137254901961,0.5157894736842106,0.5247933884297521,0.3333333333333333
86,292,292,66,1.0,6.750144443098977,6.247823487378466,115,46,123,8,0.5133928571428571,0.4946236559139785,0.5418502202643172,0.4444444444444444
87,292,292,64,1.0,6.923374797553642,6.170927026906552,99,47,135,11,0.4925373134328358,0.4845360824742268,0.5487804878048781,0.6111111111111112
88,292,292,87,1.0,6.849469958745008,6.2731357344824294,117,40,126,9,0.5707317073170731,0.49382716049382713,0.49411764705882355,0.42857142857142855
89,292,292,74,1.0,6.706986648966893,6.2965979944694235,112,50,122,8,0.5185185185185185,0.5494505494505495,0.5191489361702127,0.4
90,292,292,70,1.0,6.6592594886856045,6.366722654514193,103,49,130,10,0.5,0.5833333333333334,0.5263157894736842,0.4
91,292,292,75,1.0,6.765187823634894,6.277523127172105,110,42,125,15,0.5188679245283019,0.4772727272727273,0.5252100840336135,0.625
92,292,292,66,1.0,6.530931035058574,6.323966945907649,122,48,113,9,0.5596330275229358,0.5161290322580645,0.4808510638297872,0.5625
93,292,292,65,1.0,6.71611889513077,6.183806571045258,118,42,120,12,0.5700483091787439,0.4421052631578947,0.5063291139240507,0.5217391304347826
94,292,292,81,1.0,6.7475566458524465,6.250009546384342,102,54,126,10,0.5151515151515151,0.5510204081632653,0.50199203187251,0.6666666666666666
95,292,292,61,1.0,6.779899317989047,6.3190513284369585,106,47,131,8,0.5353535353535354,0.5280898876404494,0.5137254901960784,0.4
96,292,292,87,1.0,7.024844383581851,6.2206723906135535,107,43,131,11,0.5376884422110553,0.524390243902439,0.5077519379844961,0.4782608695652174
97,292,292,74,1.0,6.7570236828047845,6.33009990405692,105,47,128,12,0.5121951219512195,0.5164835164835165,0.512,0.75
98,292,292,67,1.0,6.803072780205955,6.259008394999752,112,49,123,8,0.5656565656565656,0.4375,0.5278969957081545,0.42105263157894735
99,292,292,68,1.0,6.492988728170812,6.268228331932106,107,41,131,13,0.5297029702970297,0.4606741573033708,0.524,0.6190476190476191
100,292,292,80,1.0,6.687150476372034,6.310578458428656,109,45,132,6,0.5422885572139303,0.4838709677419355,0.5217391304347826,0.4
